X1,Y1,W1,H1,X2,Y2,W2,H2
415,125,40,45,440,45,65,60
415,130,40,40,420,55,50,65
415,130,40,40,430,45,65,60
415,130,40,40,425,50,65,65
410,60,50,70,450,85,65,90
405,65,50,70,450,85,70,90
405,70,50,80,445,90,70,85
410,55,50,60,440,100,70,70
410,45,15,45,445,90,70,75
410,40,20,50,430,80,70,85
410,15,10,50,430,75,70,85
410,45,45,45,430,75,70,70
405,40,30,45,425,65,70,65
405,45,30,45,425,65,70,60
410,50,50,45,425,70,65,55
415,60,50,50,430,75,65,55
415,60,50,45,430,80,65,55
415,60,50,45,435,80,70,60
420,55,50,45,435,80,65,60
420,50,50,45,440,85,70,70
415,45,45,45,435,85,65,70
410,40,45,45,435,85,75,70
405,40,45,35,435,100,65,65
400,35,45,30,445,115,55,55
395,35,45,30,450,70,85,85
390,30,50,40,455,75,80,90
395,35,60,40,485,95,55,65
395,35,60,25,485,100,50,65
400,30,70,35,490,90,55,65
395,30,75,30,485,105,30,60
385,25,65,25,485,110,30,65
380,25,65,25,490,100,30,70
365,15,55,25,490,105,25,65
370,30,70,25,495,90,25,65
360,15,70,30,495,95,25,65
335,40,55,30,500,80,25,75
335,40,60,35,500,85,20,65
335,40,70,40,505,50,15,55
315,50,55,20,495,40,30,50
320,45,70,25,490,35,35,50
310,50,65,30,480,25,40,40
305,55,65,35,475,25,50,40
300,55,65,35,470,25,55,35
300,55,70,40,465,25,65,25
290,60,65,35,450,20,55,15
285,60,75,30,450,25,60,15
280,65,75,30,450,25,65,15
275,65,75,25,435,20,55,15
265,70,75,25,440,30,60,10
265,70,80,25,425,30,60,0
255,70,75,20,405,30,45,5
245,75,75,15,405,25,65,10
245,75,75,20,390,25,65,15
245,75,85,20,375,20,60,10
230,80,75,15,355,25,50,5
230,80,80,15,355,25,55,5
230,80,85,20,350,30,60,5
220,80,75,20,330,30,45,0
215,80,75,20,325,30,50,0
210,85,75,20,325,30,60,0
205,80,75,25,325,30,65,5
190,80,65,35,305,30,40,5
185,70,60,40,300,30,40,5
185,70,65,40,295,30,50,5
180,65,70,40,295,30,55,5
170,70,70,40,295,30,60,5
160,65,65,40,295,30,65,5
155,60,65,35,295,30,70,5
155,60,70,40,290,30,70,5
145,55,65,35,285,30,70,5
145,55,70,35,275,30,60,10
145,45,70,40,265,25,60,25
130,50,65,35,265,25,65,25
130,50,70,40,250,25,60,15
130,50,75,55,250,25,70,15
125,35,65,50,245,25,70,15
120,45,70,50,230,20,60,10
115,30,60,45,210,25,50,5
110,40,70,45,205,25,50,5
110,30,65,45,200,25,85,40
100,25,60,40,195,25,90,40
90,25,50,35,185,25,100,35
90,25,55,35,185,25,100,35
90,25,60,35,185,25,100,30
70,25,50,25,175,25,100,35
70,25,50,25,155,25,100,40
65,25,50,20,150,20,100,35
60,25,50,20,145,20,100,30
60,25,50,20,140,25,100,30
55,25,50,20,135,25,100,25
55,25,50,20,135,25,100,25
55,25,50,20,130,25,100,25
55,30,50,25,100,30,95,25
60,30,50,35,120,25,100,30
60,35,50,50,115,25,100,50
65,15,50,55,95,20,80,60
65,35,50,70,80,20,65,60
65,50,45,80,90,20,75,60
70,55,50,80,80,20,65,55
75,65,55,90,80,20,70,55
55,30,50,60,85,70,65,90
55,30,50,65,90,80,65,85
55,30,30,65,95,85,70,85
55,30,30,65,100,90,70,80
55,30,30,65,100,100,75,80
55,30,30,55,105,105,75,80
55,30,25,50,115,110,75,80
60,40,25,50,115,115,75,80
60,40,25,50,125,115,65,85
65,50,25,50,135,120,60,75
70,55,20,50,140,130,55,70
75,60,20,50,135,145,60,75
80,70,20,50,125,160,55,75
75,75,30,45,125,160,60,80
80,80,25,50,115,175,50,80
85,85,25,50,115,180,40,80
85,90,30,45,115,180,30,90
85,105,35,40,115,185,25,90
80,100,35,40,115,190,25,90
95,120,40,45,110,200,40,90
90,125,45,35,110,200,45,95
95,230,30,65,115,135,30,55
95,215,25,65,120,150,45,70
90,220,35,60,130,160,60,55
95,230,40,55,140,165,20,55
100,235,65,65,145,175,20,60
105,245,70,70,140,225,80,75
110,250,60,70,130,230,80,75
115,255,55,75,130,230,75,70
120,260,50,85,125,235,65,70
115,240,50,75,125,265,45,90
110,245,50,75,130,270,55,95
110,250,45,80,130,275,55,95
110,250,45,75,135,275,55,100
110,245,50,65,140,325,20,55
100,250,50,40,135,325,35,50
95,255,50,40,135,320,50,55
85,265,45,35,135,320,60,55
85,265,50,40,130,325,65,55
85,265,45,45,120,330,55,50
80,265,50,45,110,345,50,50
80,265,45,50,110,340,50,55
75,275,35,40,105,345,50,60
75,265,15,45,105,345,50,60
75,255,20,50,100,350,50,55
75,245,20,55,100,350,50,80
75,240,20,50,110,345,50,90
70,245,25,50,105,345,45,95
70,250,25,60,95,350,35,100
75,250,25,50,85,350,25,100
70,275,40,35,80,360,30,90
75,280,50,40,80,375,45,60
85,285,45,45,85,375,45,60
90,285,45,50,90,380,50,60
95,385,55,60,100,290,35,55
100,290,30,50,100,385,55,90
100,390,50,85,105,295,30,55
105,295,25,50,105,395,50,90
105,395,45,85,115,345,35,90
105,410,50,70,110,350,25,55
110,350,35,45,115,420,60,15
110,345,40,55,120,420,70,65
100,365,30,50,130,420,65,20
85,370,45,30,135,425,65,20
80,370,45,30,145,425,70,25
80,370,55,40,150,430,75,30
70,380,50,45,160,430,70,25
65,385,45,50,165,435,70,30
65,380,45,55,170,435,65,25
55,395,35,55,175,440,70,30
55,395,40,60,185,440,70,25
55,395,35,60,190,440,70,25
55,390,30,65,195,445,75,30
50,400,25,55,200,445,70,25
50,385,15,40,205,450,65,20
50,390,25,40,210,455,70,20
50,395,30,45,215,460,65,5
55,405,35,55,225,455,75,10
60,410,40,60,235,455,65,10
65,420,40,65,245,455,70,15
70,425,35,65,255,455,70,15
75,430,40,70,260,460,70,15
75,430,35,60,270,460,75,20
75,435,40,65,275,460,70,15
80,440,35,65,285,465,80,15
80,440,35,60,290,465,80,15
80,445,40,65,295,465,65,15
85,450,35,60,305,465,75,15
85,450,35,60,310,465,65,20
85,455,40,65,310,465,60,30
90,455,35,60,330,460,40,45
90,460,35,65,335,470,35,60
90,460,35,65,340,475,35,65
95,465,35,60,340,480,30,70
95,465,35,60,345,485,30,65
95,470,35,65,345,495,30,70
95,470,35,65,350,495,25,65
100,475,30,60,345,545,25,50
100,475,35,60,335,535,40,25
100,480,35,65,335,530,60,20
100,475,30,55,330,530,60,10
95,490,45,30,330,530,70,10
105,500,50,30,330,525,75,10
115,505,50,30,320,525,70,10
125,510,50,30,320,525,75,10
135,515,55,30,320,525,80,10
145,520,55,30,305,525,70,10
150,530,60,25,310,525,80,5
160,530,65,20,290,525,65,10
180,535,60,25,290,525,70,10
190,535,55,30,290,525,75,10
195,540,45,25,285,530,95,40
195,540,50,25,280,525,90,45
200,545,50,20,280,525,95,50
210,550,50,40,275,525,90,50
235,560,45,50,270,525,85,50
245,520,50,50,265,535,70,60
240,520,50,50,265,575,60,50
230,520,50,20,280,575,70,50
225,515,50,20,280,575,80,50
215,515,50,15,300,575,70,45
220,515,60,15,305,575,65,40
220,515,65,15,325,575,40,0
220,515,75,20,330,575,50,5
215,515,75,20,350,570,60,5
215,510,80,20,350,570,50,5
210,510,80,25,365,570,45,5
205,510,80,25,380,570,45,10
195,505,75,20,380,570,45,5
190,505,75,20,395,575,55,0
190,505,80,25,420,575,65,5
190,505,80,25,415,570,50,5
175,500,70,20,425,570,65,5
175,500,75,20,440,570,40,5
175,500,80,20,440,565,60,15
175,500,85,20,450,565,55,15
160,500,70,15,455,565,55,15
160,500,75,20,455,565,65,20
160,500,80,20,455,565,50,10
160,500,85,20,465,570,65,10
145,500,70,15,470,570,60,5
145,500,75,15,475,570,65,5
145,500,75,15,495,570,35,5
140,495,75,15,495,570,55,10
140,495,80,15,505,570,70,10
140,495,80,15,510,570,55,5
135,495,80,15,515,570,65,10
135,495,80,15,515,565,55,10
135,495,85,15,520,570,50,15
130,495,80,15,525,565,45,20
130,495,85,15,535,555,40,25
125,495,80,15,530,550,40,30
125,495,85,15,535,550,35,30
105,495,65,15,555,570,20,30
115,500,75,20,545,570,30,35
105,490,60,35,540,570,40,40
100,485,45,50,535,570,45,35
100,480,35,60,535,570,50,35
100,485,35,70,535,570,55,35
100,485,30,75,535,570,55,35
100,480,25,80,530,570,55,35
100,480,25,85,520,575,45,30
95,470,25,75,510,575,45,10
95,470,25,80,510,570,65,10
95,470,25,85,490,575,55,10
95,465,25,85,470,580,50,10
95,465,25,85,455,575,40,5
90,455,25,80,440,575,40,0
90,455,25,85,425,575,50,0
90,455,25,85,430,570,70,5
90,450,25,85,400,575,45,5
90,450,25,85,405,575,65,5
90,440,20,80,385,575,45,5
90,440,25,80,375,575,50,5
90,440,25,85,370,575,50,5
90,440,25,85,365,580,55,10
90,440,25,85,360,575,55,10
90,440,25,90,350,580,50,10
85,430,20,80,345,580,50,10
80,420,20,70,345,580,55,10
80,420,20,70,345,575,55,10
75,435,35,60,330,575,40,0
80,425,35,65,320,570,40,5
90,410,40,70,310,565,50,10
90,415,40,70,315,565,65,10
95,405,40,70,305,560,60,10
100,395,45,80,290,565,50,5
105,385,45,70,295,560,60,5
105,385,45,75,300,560,70,5
110,375,45,70,295,560,70,5
115,370,50,70,280,555,40,10
115,370,50,65,280,535,20,35
120,365,50,70,275,515,15,50
125,355,50,70,275,515,20,65
125,355,45,70,270,495,25,60
130,350,45,65,265,490,30,65
130,350,45,65,255,470,30,55
135,340,50,70,255,465,30,60
135,345,50,75,255,455,25,65
140,335,50,75,250,445,25,70
140,335,40,65,245,435,30,65
145,325,45,65,235,425,35,60
145,330,45,70,235,415,35,60
150,320,50,70,230,405,35,60
150,320,45,70,225,400,30,65
150,320,45,75,215,385,35,55
155,310,45,70,215,385,40,60
155,315,45,70,210,370,35,60
155,315,55,75,205,365,35,65
160,305,55,80,205,360,35,65
160,305,55,80,200,350,75,90
160,300,45,75,195,340,65,95
160,300,45,75,195,335,65,95
170,295,50,85,195,320,50,95
180,280,40,85,190,340,40,75
185,275,40,90,190,340,40,70
175,305,40,90,190,265,45,85
180,290,40,95,195,255,45,85
185,280,40,95,200,245,45,80
200,325,25,60,205,240,45,85
200,315,35,55,205,240,45,90
200,315,35,45,205,230,50,75
205,310,30,45,215,220,55,75
220,300,25,50,230,215,55,85
220,300,25,50,245,200,50,85
230,280,25,55,255,190,50,80
230,285,25,50,260,185,55,85
235,275,30,60,270,175,60,85
245,255,30,75,280,165,65,85
250,245,25,60,290,155,60,85
250,250,25,65,300,145,60,50
255,235,25,65,305,140,60,60
255,240,25,70,315,130,60,55
260,225,25,70,320,125,60,60
265,215,25,65,330,115,60,55
270,195,20,60,335,115,65,60
270,190,20,60,345,105,65,55
265,200,35,60,350,100,65,55
270,195,45,60,355,95,60,50
275,190,45,55,360,90,55,45
285,175,45,55,365,85,55,45
290,165,50,55,370,80,60,55
295,155,55,35,375,75,60,55
305,150,65,35,380,70,65,60
315,150,55,40,395,60,60,75
320,145,50,40,395,65,55,95
325,140,50,35,400,65,50,95
325,135,45,30,405,65,50,95
345,120,45,25,410,45,30,80
350,120,45,30,395,80,65,90
355,120,45,30,395,40,45,75
365,115,45,35,400,40,50,60
375,110,45,35,400,45,55,80
375,30,45,45,395,90,60,70
370,25,45,40,400,90,55,70
370,25,45,40,400,90,50,65
365,20,45,35,405,90,55,65
360,25,45,35,405,50,80,85
355,35,50,10,410,85,55,65
350,40,50,25,415,80,65,65
345,45,50,35,415,80,65,70
340,50,50,20,420,75,70,65
335,50,50,25,420,75,70,60
330,55,50,25,420,75,65,55
330,50,60,25,415,80,55,50
325,55,60,30,430,35,70,45
320,55,60,25,425,35,80,45
320,55,65,30,425,35,80,50
325,55,75,30,430,35,45,50
315,60,70,30,420,30,90,40
310,60,70,25,420,30,50,45
310,60,75,25,415,30,50,40
300,65,70,25,400,30,90,20
300,65,75,25,405,30,65,10
290,70,70,25,390,30,90,25
290,70,75,25,390,30,60,5
290,70,80,25,390,30,65,5
280,75,75,25,385,30,65,5
270,75,60,30,385,30,70,5
265,85,50,45,375,30,65,5
265,85,45,60,370,30,60,5
260,95,40,60,370,30,65,5
260,95,50,75,360,25,55,5
250,105,50,75,360,25,55,5
245,115,50,70,355,25,55,5
240,120,55,70,360,30,65,0
230,130,50,65,345,35,45,15
225,135,50,65,340,40,50,20
220,145,50,70,340,45,45,25
210,155,45,60,335,50,45,30
205,155,30,65,335,50,50,35
205,145,15,60,330,55,50,40
200,160,30,70,325,60,40,35
200,170,40,65,325,60,45,40
205,175,45,60,325,60,50,45
210,180,45,65,325,60,50,45
215,185,50,70,320,65,50,45
215,195,50,65,315,75,45,45
220,200,55,70,315,75,40,50
225,200,45,60,315,75,40,55
225,210,50,65,315,75,45,55
230,215,55,70,310,80,50,55
235,215,50,70,305,85,50,55
235,225,45,65,300,95,45,50
240,225,45,65,290,105,40,55
245,230,45,65,285,110,40,55
245,235,45,70,285,110,45,55
250,240,50,75,280,115,50,55
250,245,50,70,275,120,45,50
255,245,50,75,270,130,45,55
255,255,50,70,265,135,45,55
260,250,45,65,265,135,50,60
250,145,50,45,260,260,50,70
250,145,50,45,265,260,50,75
245,150,45,55,265,260,45,65
240,160,35,60,270,265,50,70
235,165,35,65,265,270,45,55
230,175,35,60,265,280,55,50
230,170,35,70,270,285,65,30
225,185,25,65,280,290,75,20
220,195,20,70,285,290,70,20
220,195,25,70,295,290,75,20
215,205,20,65,305,295,80,25
215,190,15,65,310,295,70,20
210,200,25,55,315,295,75,20
210,215,40,65,325,300,70,15
215,220,45,60,330,300,75,15
215,230,45,60,335,300,65,15
225,240,55,45,340,300,65,15
230,240,55,40,345,300,70,15
240,245,40,40,355,305,75,15
245,255,50,50,360,305,80,15
250,260,50,50,365,305,80,20
255,265,50,45,370,305,70,15
265,275,55,45,370,305,65,15
275,280,50,45,375,305,70,15
280,285,40,40,380,310,75,15
285,295,55,35,385,310,75,15
295,305,55,30,390,310,100,25
300,305,45,30,395,310,100,30
310,310,45,25,395,310,100,35
325,320,50,40,400,310,100,40
325,320,45,25,405,315,100,40
330,325,50,25,405,315,100,40
345,335,50,45,410,315,95,45
355,340,50,50,415,315,95,50
365,345,50,50,410,315,95,50
375,345,50,40,420,325,90,65
380,345,50,35,425,330,85,75
380,345,50,40,435,325,75,85
400,365,50,45,435,325,65,90
405,370,50,45,440,315,45,90
420,375,45,50,440,315,40,95
425,375,45,50,445,305,40,90
425,380,45,50,445,305,50,90
430,380,45,35,450,300,45,90
440,375,50,40,455,295,50,90
450,370,55,60,455,285,50,70
455,285,50,60,455,365,50,45
455,285,45,60,460,360,55,45
460,280,45,65,465,355,55,65
465,280,30,60,465,360,45,40
465,360,45,40,480,280,45,100
470,355,45,40,475,240,5,70
470,235,10,75,490,340,35,65
470,235,10,85,490,340,40,65
470,230,15,85,490,340,35,60
475,210,10,75,490,345,35,55
475,215,15,85,495,340,35,55
475,215,15,95,500,335,35,60
475,205,15,90,505,335,20,55
475,200,20,90,510,320,25,65
475,190,20,90,515,310,25,65
475,190,15,80,520,310,15,55
480,170,15,80,525,265,5,60
480,165,15,80,525,275,10,70
480,165,20,85,530,260,5,75
480,160,20,85,530,250,5,75
480,160,20,90,530,240,5,75
480,165,20,90,530,215,5,60
485,150,20,90,530,210,60,70
485,140,20,85,535,205,5,65
485,135,20,80,535,200,5,70
485,135,20,85,535,195,55,70
485,145,20,90,535,195,5,75
490,135,55,90,535,190,55,80
490,115,15,75,535,175,55,90
490,90,15,50,535,165,55,95
480,90,30,45,535,165,45,95
470,85,40,40,535,160,40,95
465,80,40,40,535,160,40,95
460,80,40,40,535,155,40,90
455,75,40,35,535,150,50,90
455,75,45,40,540,145,50,85
450,75,50,45,540,140,50,80
445,70,40,45,535,135,55,80
445,65,45,40,535,125,55,70
445,70,50,50,540,125,55,70
440,60,50,40,535,115,60,70
445,70,55,55,540,115,15,75
445,70,60,55,540,115,15,80
440,60,55,50,540,110,15,80
440,60,60,50,535,105,15,75
435,60,55,55,535,100,15,75
435,60,60,55,535,100,15,80
430,55,55,50,535,95,15,80
425,50,55,50,535,90,15,75
425,50,55,50,535,75,10,65
425,50,60,50,535,75,10,65
420,45,55,50,535,75,10,70
420,45,60,50,535,75,10,75
420,45,60,50,535,75,10,75
420,45,60,65,535,70,15,70
415,40,60,60,535,70,15,75
415,40,60,60,535,70,15,75
415,40,65,60,535,70,15,80
410,35,60,55,530,55,10,65
405,35,60,55,530,55,10,65
400,30,60,45,530,55,10,65
395,35,70,40,530,55,10,70
390,30,65,35,530,50,10,65
390,30,70,25,530,50,10,85
385,35,75,40,530,50,10,85
380,30,70,20,530,40,15,75
360,45,55,40,530,45,25,80
360,45,60,45,515,40,40,50
360,45,60,50,510,35,45,55
350,55,50,55,515,35,55,40
345,60,55,45,510,35,65,35
345,60,60,50,500,30,60,25
340,65,60,50,490,30,60,20
340,65,65,50,480,35,60,10
340,65,70,55,470,35,60,10
335,65,65,55,465,35,65,15
330,70,65,50,440,50,50,20
325,75,65,50,435,50,55,25
315,85,60,50,435,50,55,30
315,85,65,50,430,55,60,35
305,90,60,40,410,70,45,35
305,90,70,40,410,70,50,40
300,85,75,20,405,75,55,40
285,85,65,20,395,80,95,45
285,80,75,20,390,85,60,40
275,80,75,25,380,95,95,40
265,75,70,20,375,100,55,40
260,75,70,20,375,100,55,45
255,75,70,30,365,110,55,45
240,90,55,45,360,110,60,40
235,100,45,50,355,115,60,35
235,95,50,60,345,120,55,30
235,95,55,60,350,120,65,35
230,105,55,65,335,125,60,30
225,110,55,65,320,125,55,10
220,115,60,65,315,125,60,10
215,120,60,65,305,125,60,20
210,125,60,60,305,125,65,20
195,145,45,50,290,120,100,40
195,145,50,50,290,120,100,35
180,160,40,40,270,115,100,25
185,155,50,50,280,120,100,25
175,165,45,45,270,120,100,30
170,170,45,40,265,115,100,25
160,165,50,25,255,110,95,35
160,160,55,20,245,110,85,45
165,155,70,15,245,100,55,30
160,155,70,20,245,100,65,35
160,155,75,25,245,100,70,35
155,150,75,25,230,95,65,20
145,150,70,25,225,90,65,20
135,145,65,25,220,90,65,15
135,145,70,25,210,85,60,20
140,145,80,30,205,85,65,15
125,140,70,25,195,90,65,15
125,140,75,25,185,90,65,10
115,135,70,55,175,85,70,15
115,135,70,60,165,90,70,15
115,135,75,60,140,95,90,65
115,135,80,65,140,90,80,60
80,130,50,50,135,100,80,60
105,135,75,60,110,100,80,55
90,105,55,60,105,135,70,60
75,115,50,60,95,120,65,65
65,115,50,60,90,125,65,70
55,125,50,60,70,120,65,70
50,125,50,60,80,105,80,60
50,120,50,50,85,105,85,55
50,120,50,60,85,100,85,55
50,120,50,50,90,95,90,50
50,120,50,50,95,125,95,50
50,115,50,40,100,125,100,40
50,110,50,35,105,120,100,35
50,100,45,35,105,120,75,30
50,160,45,40,110,120,70,30
50,155,45,45,110,120,75,35
50,155,45,50,115,120,70,30
50,150,50,55,120,115,70,35
50,145,45,55,120,115,75,35
50,145,50,60,125,110,70,40
50,145,50,60,125,110,75,40
50,145,50,65,130,110,75,45
50,145,10,55,130,105,70,40
50,150,10,60,130,105,75,40
50,150,15,60,135,100,70,40
50,150,15,65,135,100,70,40
55,155,15,70,135,100,75,40
55,155,15,70,140,95,75,45
55,160,15,80,140,95,75,45
55,160,20,80,140,95,75,40
55,160,20,80,140,95,75,45
55,165,20,85,145,90,75,45
60,165,20,80,145,90,75,40
60,165,20,80,145,90,70,40
60,165,15,65,145,85,65,40
60,170,20,70,150,75,70,35
60,170,20,70,155,75,75,10
60,170,20,70,165,75,75,10
60,170,20,70,170,75,85,10
60,175,20,75,175,75,75,10
60,175,20,75,180,75,80,10
65,175,20,75,190,75,85,10
60,170,25,55,190,75,80,10
55,175,40,40,195,75,85,10
55,205,55,15,200,75,75,10
55,210,50,20,205,75,75,10
65,210,65,25,210,75,75,10
75,205,60,30,215,75,75,10
75,205,65,30,220,75,80,10
80,200,60,25,225,75,85,10
90,200,55,30,225,75,80,10
100,200,60,35,230,75,80,10
110,190,60,35,235,75,85,10
115,185,65,25,235,75,85,10
125,180,55,15,240,75,85,10
135,180,60,15,245,75,80,10
145,170,65,10,245,75,80,10
160,170,55,5,250,75,85,10
170,170,65,10,250,75,80,10
185,175,55,15,255,75,85,10
200,170,65,15,255,75,85,10
215,170,55,10,260,75,85,10
225,170,55,15,265,75,90,10
240,170,55,25,265,75,85,10
255,165,60,25,265,75,75,10
270,75,75,15,270,155,55,15
255,75,60,10,330,130,45,75
260,75,60,10,335,130,50,75
265,75,65,10,340,130,65,75
270,75,65,10,355,125,55,60
270,75,60,10,375,100,55,60
275,75,65,20,375,105,60,55
275,75,65,15,380,90,60,65
280,75,65,20,385,80,55,75
280,75,65,20,385,70,55,75
280,75,65,20,385,70,60,70
285,75,65,20,390,65,55,90
290,75,70,20,390,50,5,85
290,75,75,20,390,40,5,75
290,75,80,20,390,55,50,70
290,75,80,20,395,65,55,70
295,75,85,20,375,35,30,40
295,75,85,20,370,40,75,50
285,75,75,20,370,45,85,55
285,75,70,20,370,45,95,55
290,75,75,20,375,45,90,55
290,75,75,20,375,45,90,55
290,75,75,20,375,45,90,55
285,70,65,20,370,45,95,55
285,70,65,20,370,45,95,55
275,70,50,15,350,45,95,50
275,70,50,15,365,45,95,50
275,70,50,15,350,40,90,50
275,70,50,15,345,45,95,50
275,70,50,15,345,40,95,50
280,70,50,35,350,40,95,50
280,70,50,35,350,40,95,50
280,70,50,35,340,40,95,55
280,70,50,40,340,40,95,55
285,70,50,50,325,50,90,55
315,70,60,60,330,40,80,50
295,60,50,55,325,75,70,65
300,45,50,55,340,85,70,65
295,45,50,50,330,85,85,65
290,45,50,50,335,85,85,70
285,40,50,10,340,85,80,70
285,40,50,10,350,90,80,65
290,40,65,10,355,90,80,25
290,35,70,10,360,90,75,20
265,50,50,15,365,100,70,20
275,40,60,20,365,105,60,20
275,40,65,20,375,115,60,35
270,45,65,25,385,115,45,45
265,45,60,25,390,110,45,55
260,45,60,25,395,105,45,60
255,50,55,30,400,95,45,65
260,45,40,30,405,90,50,70
260,45,20,40,405,90,45,70
260,30,25,40,405,90,50,70
255,35,40,40,410,85,50,75
260,45,45,45,415,75,45,65
260,45,55,40,415,75,45,65
265,50,55,45,415,80,50,65
265,50,50,35,420,70,50,70
270,55,60,35,420,70,50,65
275,70,60,15,430,55,50,85
285,70,70,20,430,55,50,80
290,70,65,25,430,55,50,80
300,65,70,30,430,60,50,75
305,60,65,30,430,60,50,75
310,55,65,25,430,60,50,75
315,55,65,25,435,55,50,70
325,50,70,20,435,55,50,70
330,45,65,15,435,60,50,60
335,45,60,15,445,65,45,60
340,45,60,15,450,25,20,55
345,40,65,20,450,30,25,65
340,45,50,20,445,30,80,65
350,40,55,25,450,30,75,65
345,45,50,20,450,35,75,65
350,35,50,10,455,35,70,70
360,30,50,5,450,30,75,65
375,30,50,10,435,35,95,60
375,30,50,5,435,35,95,55
395,30,50,30,435,45,90,50
395,30,50,35,440,35,95,35
400,30,50,40,445,25,95,40
415,55,50,40,445,25,80,40
410,55,50,40,435,40,75,40
405,60,50,35,440,25,85,40
405,55,50,35,450,25,95,40
400,60,50,25,455,25,95,40
395,60,50,25,465,40,100,40
390,65,50,20,470,40,100,40
390,65,50,25,480,25,100,30
390,65,55,25,490,20,95,25
395,60,65,25,500,25,95,20
400,55,70,30,505,25,55,15
400,55,75,30,510,25,55,20
390,60,65,25,520,30,50,15
390,60,70,25,525,30,55,20
385,55,75,20,525,30,55,20
370,50,65,20,535,35,60,20
375,55,75,25,535,35,55,20
365,55,75,30,535,35,55,20
355,50,70,25,545,40,65,20
350,50,75,25,545,40,65,25
345,45,75,25,545,40,65,25
340,45,75,25,540,35,50,30
330,40,70,20,555,35,25,40
330,40,75,20,560,80,15,45
320,40,70,20,555,80,25,50
315,35,75,20,550,85,30,50
310,35,70,20,550,85,35,55
290,55,50,35,550,80,40,55
285,65,40,40,545,90,40,55
290,50,55,50,545,85,45,55
280,65,45,55,540,95,40,55
275,70,45,55,540,90,45,55
275,70,50,60,540,90,45,60
270,75,55,60,535,100,40,55
260,85,55,60,535,100,45,55
255,90,55,60,535,100,45,60
255,90,60,60,530,105,40,55
245,100,50,55,520,115,35,40
240,105,35,60,510,105,45,20
240,95,25,70,505,100,55,10
240,100,15,75,495,95,55,15
240,110,10,80,490,90,60,15
240,115,15,80,490,90,65,15
240,125,15,90,485,90,65,10
245,135,15,90,480,90,65,5
245,140,15,90,470,90,60,5
245,145,10,85,470,90,65,5
245,150,10,90,465,85,65,10
245,165,10,80,445,85,55,10
245,175,10,90,445,85,65,10
250,170,10,90,435,85,65,5
250,175,10,75,430,85,65,5
250,180,10,85,410,80,55,10
250,185,10,85,415,80,70,10
250,190,10,90,400,80,60,10
250,210,15,80,390,85,60,10
240,225,30,60,380,85,65,10
235,225,50,45,375,85,70,15
240,220,65,50,355,90,60,15
235,225,70,40,345,90,60,20
220,230,65,35,335,95,60,20
220,230,70,40,340,90,75,25
210,235,70,35,320,100,60,20
200,240,60,35,315,100,65,25
